x,y,species cloglog values
745.0,745.0,0.015235735
746.0,746.0,0.0121856555
747.0,747.0,0.0070064426
748.0,748.0,0.3367003
749.0,749.0,0.079273805
750.0,750.0,0.0011630658
751.0,751.0,0.1926245
752.0,752.0,0.004488388
753.0,753.0,0.020501776
754.0,754.0,0.4801922
755.0,755.0,0.0025699148
756.0,756.0,0.19334184
757.0,757.0,0.06921984
758.0,758.0,0.060007386
759.0,759.0,0.0010478535
760.0,760.0,0.06605176
761.0,761.0,0.19018815
762.0,762.0,0.60922366
763.0,763.0,0.003986569
764.0,764.0,0.013490806
765.0,765.0,0.11890259
766.0,766.0,0.058252845
767.0,767.0,0.008108484
768.0,768.0,0.54000807
769.0,769.0,0.14626339
770.0,770.0,0.2474291
771.0,771.0,0.001238868
772.0,772.0,0.0017625147
773.0,773.0,0.09266014
774.0,774.0,0.0029939022
775.0,775.0,0.3200452
776.0,776.0,0.3533644
777.0,777.0,0.058327742
778.0,778.0,0.094863586
779.0,779.0,0.6754478
780.0,780.0,0.0037201806
781.0,781.0,0.092547715
782.0,782.0,0.0018843282
783.0,783.0,0.39384598
784.0,784.0,0.16483662
785.0,785.0,0.0019058506
786.0,786.0,0.007007889
787.0,787.0,0.67066866
788.0,788.0,0.021545567
789.0,789.0,0.15334576
790.0,790.0,0.05598979
791.0,791.0,0.6167639
792.0,792.0,0.07338018
793.0,793.0,0.0011461973
794.0,794.0,0.047413215
795.0,795.0,0.1462919
796.0,796.0,0.009726582
797.0,797.0,0.19379742
798.0,798.0,0.60756713
799.0,799.0,0.0330634
800.0,800.0,0.01975618
801.0,801.0,0.5103841
802.0,802.0,0.14025488
803.0,803.0,0.030486068
804.0,804.0,0.0011838034
805.0,805.0,0.08864366
806.0,806.0,0.010454453
807.0,807.0,0.35357943
808.0,808.0,0.0667898
809.0,809.0,0.0015984718
810.0,810.0,0.008546102
811.0,811.0,0.004369677
812.0,812.0,0.0038785688
813.0,813.0,0.0015807187
814.0,814.0,0.007867574
815.0,815.0,0.0018281818
816.0,816.0,0.03730301
817.0,817.0,0.003469564
818.0,818.0,0.28495237
819.0,819.0,0.37862623
820.0,820.0,0.042925306
821.0,821.0,0.07067096
